Flat profile:

Each sample counts as 0.01 seconds.
  %   cumulative   self              self     total           
 time   seconds   seconds    calls   s/call   s/call  name    
[44]     0.9    0.03    0.00  133338         std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::size() const [44]
-----------------------------------------------
                0.00    0.00       4/66675       std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::begin() [64]
                0.00    0.00       4/66675       std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::end() [60]
                0.03    0.00   66667/66675       __gnu_cxx::__normal_iterator<char*, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >::operator++(int) [36]
[45]     0.9    0.03    0.00   66675         __gnu_cxx::__normal_iterator<char*, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >::__normal_iterator(char* const&) [45]
-----------------------------------------------
                0.03    0.00   66667/66667       createParseTree(__gnu_cxx::__normal_iterator<char*, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >*, __gnu_cxx::__normal_iterator<char*, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >) [14]
[46]     0.9    0.03    0.00   66667         ParseTree::ParseTree(char) [46]
-----------------------------------------------
                0.02    0.00   66666/66666       infixToPrefix(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >) [2]
[47]     0.6    0.02    0.00   66666         Stack::pop() [47]
-----------------------------------------------
                0.01    0.00  100001/100001      void std::__reverse<__gnu_cxx::__normal_iterator<char*, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > >(__gnu_cxx::__normal_iterator<char*, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >, __gnu_cxx::__normal_iterator<char*, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >, std::random_access_iterator_tag) [5]
[48]     0.3    0.01    0.00  100001         std::__cmp_cat::__unspec::__unspec(std::__cmp_cat::__unspec*) [48]
-----------------------------------------------
                0.01    0.00   33333/33333       createParseTree(__gnu_cxx::__normal_iterator<char*, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >*, __gnu_cxx::__normal_iterator<char*, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >) [14]
[49]     0.3    0.01    0.00   33333         ParseTree::setLeftNode(ParseTree*) [49]
-----------------------------------------------
                0.01    0.00   33333/33333       createParseTree(__gnu_cxx::__normal_iterator<char*, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >*, __gnu_cxx::__normal_iterator<char*, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >) [14]
[50]     0.3    0.01    0.00   33333         ParseTree::setRightNode(ParseTree*) [50]
-----------------------------------------------
                0.01    0.00      16/16          Stack::push(char) [38]
[51]     0.3    0.01    0.00      16         Stack::resizeArray() [51]
-----------------------------------------------
                0.01    0.00       1/1           infixToPrefix(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >) [2]
[52]     0.3    0.01    0.00       1         Stack::~Stack() [52]
-----------------------------------------------
                                                 <spontaneous>
[53]     0.3    0.01    0.00                 std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > std::operator+<char, std::char_traits<char>, std::allocator<char> >(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&, char const*) [53]
-----------------------------------------------
                0.00    0.00       5/45          std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::~basic_string() [58]
                0.00    0.00      40/45          std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::_M_mutate(unsigned int, unsigned int, char const*, unsigned int) [57]
[54]     0.2    0.00    0.01      45         std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::_M_dispose() [54]
                0.01    0.00      42/42          std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::_M_destroy(unsigned int) [55]
                0.00    0.00      45/133419      std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::_M_is_local() const [10]
-----------------------------------------------
                0.01    0.00      42/42          std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::_M_dispose() [54]
[55]     0.2    0.01    0.00      42         std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::_M_destroy(unsigned int) [55]
                0.00    0.00      42/400189      std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::_M_data() const [15]
                0.00    0.00      42/84          std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::_M_get_allocator() [79]
                0.00    0.00      42/42          std::allocator_traits<std::allocator<char> >::deallocate(std::allocator<char>&, char*, unsigned int) [88]
-----------------------------------------------
                0.01    0.00       1/1           parseTreeToInfix[abi:cxx11](ParseTree*) [6]
[56]     0.1    0.01    0.00       1         std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::basic_string<std::allocator<char> >(char const*, std::allocator<char> const&) [56]
                0.00    0.00       1/1           void std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::_M_construct<char const*>(char const*, char const*, std::forward_iterator_tag) [68]
                0.00    0.00       1/5           std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::_M_local_data() [97]
                0.00    0.00       1/1           std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::_Alloc_hider::_Alloc_hider(char*, std::allocator<char> const&) [191]
                0.00    0.00       1/1           std::char_traits<char>::length(char const*) [174]
-----------------------------------------------
                0.00    0.00      26/26          std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::push_back(char) [3]
[57]     0.1    0.00    0.00      26         std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::_M_mutate(unsigned int, unsigned int, char const*, unsigned int) [57]
                0.00    0.00      40/45          std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::_M_dispose() [54]
                0.00    0.00      40/133374      std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::capacity() const [9]
                0.00    0.00      40/400189      std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::_M_data() const [15]
                0.00    0.00      80/82          std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::length() const [80]
                0.00    0.00      40/42          std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::_M_create(unsigned int&, unsigned int) [92]
                0.00    0.00      40/43          std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::_S_copy(char*, char const*, unsigned int) [84]
                0.00    0.00      40/42          std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::_M_data(char*) [91]
                0.00    0.00      40/42          std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::_M_capacity(unsigned int) [90]
-----------------------------------------------
                0.00    0.00       5/5           main [1]
[58]     0.0    0.00    0.00       5         std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::~basic_string() [58]
                0.00    0.00       5/45          std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::_M_dispose() [54]
                0.00    0.00       5/5           std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::_Alloc_hider::~_Alloc_hider() [96]
-----------------------------------------------
                0.00    0.00       2/2           main [1]
[59]     0.0    0.00    0.00       2         std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::basic_string(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&) [59]
                0.00    0.00       2/2           void std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::_M_construct<char*>(char*, char*) [61]
                0.00    0.00       4/400189      std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::_M_data() const [15]
                0.00    0.00       2/84          std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::_M_get_allocator() const [78]
                0.00    0.00       2/2           __gnu_cxx::__alloc_traits<std::allocator<char>, char>::_S_select_on_copy(std::allocator<char> const&) [115]
                0.00    0.00       2/5           std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::_M_local_data() [97]
                0.00    0.00       2/4           std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::_Alloc_hider::_Alloc_hider(char*, std::allocator<char>&&) [101]
                0.00    0.00       2/82          std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::length() const [80]
-----------------------------------------------
                0.00    0.00       1/4           prefixToParseTree(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >) [13]
                0.00    0.00       3/4           infixToPrefix(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >) [2]
[60]     0.0    0.00    0.00       4         std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::end() [60]
                0.00    0.00       4/400189      std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::_M_data() const [15]
                0.00    0.00       4/66675       __gnu_cxx::__normal_iterator<char*, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >::__normal_iterator(char* const&) [45]
                0.00    0.00       4/133338      std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::size() const [44]
-----------------------------------------------
                0.00    0.00       2/2           std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::basic_string(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&) [59]
